Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor gasto (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios,Resultados (iniciais)
[JUL]_[N]_Card_Oferta — Feirão Prorrogado,2026-07-31,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,24.48,1048,786,8,03.06,,,,2026-07-31,2026-07-31,
[JUL]_[N]_Card_Oferta,2026-07-31,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,43.56,3456,2530,23,189.391.304,Conversas por mensagem iniciadas,2,21.78,2026-07-31,2026-07-31,
[JUN]_[SN]_Carrossel_Oferta,2026-07-31,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,44.65,2737,1707,36,124.027.778,Conversas por mensagem iniciadas,6,744.166.667,2026-07-31,2026-07-31,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-31,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,24.69,938,720,5,4.938,Conversas por mensagem iniciadas,3,8.23,2026-07-31,2026-07-31,
[JUL]_[N]_Card_Oferta — Feirão Prorrogado,2026-07-30,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,29.54,1629,1225,10,2.954,Conversas por mensagem iniciadas,2,14.77,2026-07-30,2026-07-30,
[JUL]_[N]_Card_Oferta,2026-07-30,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,47.07,4328,3307,28,168.107.143,Conversas por mensagem iniciadas,2,23.535,2026-07-30,2026-07-30,
[JUN]_[SN]_Carrossel_Oferta,2026-07-30,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,39.41,2686,1700,35,1.126,Conversas por mensagem iniciadas,2,19.705,2026-07-30,2026-07-30,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-30,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,22.18,906,733,3,739.333.333,Conversas por mensagem iniciadas,2,11.09,2026-07-30,2026-07-30,
[JUL]_[N]_Card_Oferta — Feirão Prorrogado,2026-07-29,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,45.57,3750,3107,27,168.777.778,Conversas por mensagem iniciadas,3,15.19,2026-07-29,2026-07-29,
[JUL]_[N]_Card_Oferta,2026-07-29,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,65.99,8987,7450,59,111.847.458,Conversas por mensagem iniciadas,2,32.995,2026-07-29,2026-07-29,
[JUN]_[SN]_Carrossel_Oferta,2026-07-29,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,58,3636,2266,47,123.404.255,Conversas por mensagem iniciadas,2,29,2026-07-29,2026-07-29,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-29,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,29.53,1199,929,6,492.166.667,Conversas por mensagem iniciadas,4,7.3825,2026-07-29,2026-07-29,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-28,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,44.33,1415,1110,8,554.125,Conversas por mensagem iniciadas,4,11.0825,2026-07-28,2026-07-28,
[JUN]_[SN]_Carrossel_Oferta,2026-07-28,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,83.31,4127,2568,42,198.357.143,Conversas por mensagem iniciadas,5,16.662,2026-07-28,2026-07-28,
[JUL]_[N]_Card_Oferta,2026-07-28,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,81.79,6748,4545,45,181.755.556,Conversas por mensagem iniciadas,3,2.726.333.333,2026-07-28,2026-07-28,
[JUL]_[N]_Card_Oferta — Feirão Prorrogado,2026-07-28,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,53.3,2472,1552,12,444.166.667,Conversas por mensagem iniciadas,1,53.3,2026-07-28,2026-07-28,
[JUL]_[N]_Card_Oferta — Feirão Prorrogado,2026-07-27,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,14.55,474,367,3,4.85,,,,2026-07-27,2026-07-27,
[JUL]_[N]_Card_Oferta,2026-07-27,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,66.45,4351,3114,25,2.658,,,,2026-07-27,2026-07-27,
[JUN]_[SN]_Carrossel_Oferta,2026-07-27,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,77.37,3449,2069,51,151.705.882,Conversas por mensagem iniciadas,3,25.79,2026-07-27,2026-07-27,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-27,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,41.64,1846,1404,8,5.205,Conversas por mensagem iniciadas,1,41.64,2026-07-27,2026-07-27,
[JUN]_[SN]_Carrossel_Oferta,2026-07-26,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,20.73,1297,843,20,1.0365,Conversas por mensagem iniciadas,1,20.73,2026-07-26,2026-07-26,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-26,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,28.95,1674,1331,7,413.571.429,Conversas por mensagem iniciadas,4,7.2375,2026-07-26,2026-07-26,
[JUL]_[N]_Card_Oferta,2026-07-26,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,51.77,4570,3233,40,129.425,Conversas por mensagem iniciadas,2,25.885,2026-07-26,2026-07-26,
[JUL]_[N]_Card_Oferta,2026-07-26,completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,16.47,973,668,2,8.235,,,,2026-07-26,2026-07-26,
[JUL]_[N]_Card_Oferta,2026-07-25,completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,19.46,1035,679,7,2.78,Conversas por mensagem iniciadas,2,9.73,2026-07-25,2026-07-25,
[JUL]_[N]_Card_Oferta,2026-07-25,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,38.84,3420,2442,25,1.5536,Conversas por mensagem iniciadas,1,38.84,2026-07-25,2026-07-25,
[JUL]_[N]_Vídeo_Oferta,2026-07-25,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,7.59,493,434,2,3.795,,,,2026-07-25,2026-07-25,
[JUN]_[SN]_Carrossel_Oferta,2026-07-25,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,12.15,1017,661,15,0.81,,,,2026-07-25,2026-07-25,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-25,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,21.86,1625,1264,7,312.285.714,Conversas por mensagem iniciadas,2,10.93,2026-07-25,2026-07-25,
[JUN]_[SN]_Carrossel_Oferta,2026-07-24,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,16.33,1080,658,13,125.615.385,Conversas por mensagem iniciadas,1,16.33,2026-07-24,2026-07-24,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-24,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,21.88,1609,1267,7,312.571.429,Conversas por mensagem iniciadas,1,21.88,2026-07-24,2026-07-24,
[JUL]_[N]_Card_Oferta,2026-07-24,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,52.97,3878,2599,28,189.178.571,Conversas por mensagem iniciadas,2,26.485,2026-07-24,2026-07-24,
[JUL]_[N]_Vídeo_Oferta,2026-07-24,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,16.46,950,786,2,8.23,Conversas por mensagem iniciadas,1,16.46,2026-07-24,2026-07-24,
[JUL]_[N]_Card_Oferta,2026-07-24,completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,24.46,956,665,9,271.777.778,Conversas por mensagem iniciadas,1,24.46,2026-07-24,2026-07-24,
[JUL]_[N]_Card_Oferta,2026-07-23,completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,27.88,1118,658,5,5.576,Conversas por mensagem iniciadas,2,13.94,2026-07-23,2026-07-23,
[JUL]_[N]_Card_Oferta,2026-07-23,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,57.88,4025,2700,33,175.393.939,Conversas por mensagem iniciadas,3,1.929.333.333,2026-07-23,2026-07-23,
[JUL]_[N]_Vídeo_Oferta,2026-07-23,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,17.53,906,697,5,3.506,,,,2026-07-23,2026-07-23,
[JUN]_[SN]_Carrossel_Oferta,2026-07-23,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,17.45,1217,803,18,96.944.444,,,,2026-07-23,2026-07-23,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-23,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,30.57,1702,1303,7,436.714.286,Conversas por mensagem iniciadas,1,30.57,2026-07-23,2026-07-23,
[JUL]_[N]_Card_Oferta,2026-07-22,completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,12.15,703,480,2,6.075,,,,2026-07-22,2026-07-22,
[JUL]_[N]_Card_Oferta,2026-07-22,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,65.95,6125,4223,39,169.102.564,Conversas por mensagem iniciadas,1,65.95,2026-07-22,2026-07-22,
[JUL]_[N]_Vídeo_Oferta,2026-07-22,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,20.91,963,734,7,298.714.286,,,,2026-07-22,2026-07-22,
[JUN]_[SN]_Carrossel_Oferta,2026-07-22,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,21.46,1449,906,21,102.190.476,,,,2026-07-22,2026-07-22,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-22,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,35.55,1996,1507,7,507.857.143,Conversas por mensagem iniciadas,3,11.85,2026-07-22,2026-07-22,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-21,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,39.52,1636,1301,5,7.904,,,,2026-07-21,2026-07-21,
[JUN]_[SN]_Carrossel_Oferta,2026-07-21,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,26.93,1932,1198,27,99.740.741,Conversas por mensagem iniciadas,2,13.465,2026-07-21,2026-07-21,
[JUL]_[N]_Vídeo_Oferta,2026-07-21,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,27.14,1152,889,6,452.333.333,Conversas por mensagem iniciadas,1,27.14,2026-07-21,2026-07-21,
[JUL]_[N]_Card_Oferta,2026-07-21,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,75.66,6665,4310,53,142.754.717,Conversas por mensagem iniciadas,4,18.915,2026-07-21,2026-07-21,
[JUL]_[N]_Card_Oferta,2026-07-20,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,63.53,6262,4160,54,117.648.148,Conversas por mensagem iniciadas,1,63.53,2026-07-20,2026-07-20,
[JUL]_[N]_Vídeo_Oferta,2026-07-20,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,34.49,2195,1650,14,246.357.143,,,,2026-07-20,2026-07-20,
[JUN]_[SN]_Carrossel_Oferta,2026-07-20,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,22.17,1610,1159,22,100.772.727,,,,2026-07-20,2026-07-20,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-20,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,29.16,1748,1374,8,3.645,,,,2026-07-20,2026-07-20,
[JUN]_[SN]_Carrossel_Oferta,2026-07-19,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,23.33,2401,1630,20,1.1665,Conversas por mensagem iniciadas,1,23.33,2026-07-19,2026-07-19,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-19,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,30.97,2838,2194,10,3.097,Conversas por mensagem iniciadas,3,1.032.333.333,2026-07-19,2026-07-19,
[JUL]_[N]_Vídeo_Oferta,2026-07-19,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,37.97,2692,2116,12,316.416.667,,,,2026-07-19,2026-07-19,
[JUL]_[N]_Card_Oferta,2026-07-19,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,65.01,6896,4481,48,1.354.375,,,,2026-07-19,2026-07-19,
[JUL]_[N]_Card_Oferta,2026-07-18,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,28.27,2478,1630,25,1.1308,Conversas por mensagem iniciadas,2,14.135,2026-07-18,2026-07-18,
[JUL]_[N]_Vídeo_Oferta,2026-07-18,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,32.31,2184,1573,12,2.6925,Conversas por mensagem iniciadas,2,16.155,2026-07-18,2026-07-18,
[JUN]_[SN]_Carrossel_Oferta,2026-07-18,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,8.21,849,600,12,68.416.667,,,,2026-07-18,2026-07-18,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-18,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,15.04,1258,980,2,7.52,,,,2026-07-18,2026-07-18,
[JUN]_[SN]_Carrossel_Oferta,2026-07-17,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,13.12,951,687,12,109.333.333,Conversas por mensagem iniciadas,2,6.56,2026-07-17,2026-07-17,
[JUL]_[N]_Card_Oferta,2026-07-17,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,43.95,4012,2676,35,125.571.429,Conversas por mensagem iniciadas,4,10.9875,2026-07-17,2026-07-17,
[JUL]_[N]_Vídeo_Oferta,2026-07-17,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,34.34,2123,1543,19,180.736.842,Conversas por mensagem iniciadas,1,34.34,2026-07-17,2026-07-17,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-17,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,21.14,1408,1136,4,5.285,,,,2026-07-17,2026-07-17,
[JUL]_[N]_Card_Oferta,2026-07-16,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,57.26,6257,4181,38,150.684.211,Conversas por mensagem iniciadas,2,28.63,2026-07-16,2026-07-16,
[JUL]_[N]_Vídeo_Oferta,2026-07-16,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,42.41,2275,1664,19,223.210.526,,,,2026-07-16,2026-07-16,
[JUN]_[SN]_Carrossel_Oferta,2026-07-16,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,17.47,1567,1105,12,145.583.333,,,,2026-07-16,2026-07-16,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-16,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,25.83,1768,1388,9,2.87,Conversas por mensagem iniciadas,3,8.61,2026-07-16,2026-07-16,
[JUL]_[N]_Card_Oferta,2026-07-15,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,73.55,7575,4591,66,111.439.394,Conversas por mensagem iniciadas,6,1.225.833.333,2026-07-15,2026-07-15,
[JUL]_[N]_Vídeo_Oferta,2026-07-15,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,43.71,2288,1707,10,4.371,,,,2026-07-15,2026-07-15,
[JUN]_[SN]_Carrossel_Oferta,2026-07-15,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,27.95,2639,1857,17,164.411.765,Conversas por mensagem iniciadas,1,27.95,2026-07-15,2026-07-15,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-15,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,37.51,2625,1928,5,7.502,,,,2026-07-15,2026-07-15,
[JUL]_[N]_Card_Oferta,2026-07-14,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,74.92,4388,2689,25,2.9968,Conversas por mensagem iniciadas,1,74.92,2026-07-14,2026-07-14,
[JUL]_[N]_Vídeo_Oferta,2026-07-14,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,22.05,952,710,3,7.35,,,,2026-07-14,2026-07-14,
[JUN]_[SN]_Carrossel_Oferta,2026-07-14,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,29.96,1727,1290,16,1.8725,Conversas por mensagem iniciadas,3,998.666.667,2026-07-14,2026-07-14,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-14,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,43.85,2160,1673,8,548.125,,,,2026-07-14,2026-07-14,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-13,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,9.92,526,412,,,,,,2026-07-13,2026-07-13,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-13,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,37.52,1297,980,3,1.250.666.667,Conversas por mensagem iniciadas,1,37.52,2026-07-13,2026-07-13,
[JUN]_[SN]_Carrossel_Oferta,2026-07-13,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,22.35,1113,719,15,1.49,Conversas por mensagem iniciadas,1,22.35,2026-07-13,2026-07-13,
[JUL]_[N]_Card_Oferta,2026-07-13,recently_completed,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,55.49,2298,1351,10,5.549,Conversas por mensagem iniciadas,3,1.849.666.667,2026-07-13,2026-07-13,
[JUL]_[N]_Vídeo_Oferta,2026-07-13,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,14.11,840,628,,,,,,2026-07-13,2026-07-13,
[JUL]_[N]_Vídeo_Oferta,2026-07-12,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,16.14,1482,1021,4,4.035,,,,2026-07-12,2026-07-12,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-12,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,51.04,5747,3474,23,221.913.043,Conversas por mensagem iniciadas,2,25.52,2026-07-12,2026-07-12,
[JUN]_[SN]_Carrossel_Oferta,2026-07-12,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,20.92,1698,1150,12,174.333.333,Conversas por mensagem iniciadas,2,10.46,2026-07-12,2026-07-12,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-12,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,29.07,1666,1343,4,7.2675,Conversas por mensagem iniciadas,2,14.535,2026-07-12,2026-07-12,
[JUL]_[N]_Vídeo_Oferta,2026-07-11,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,17.48,1365,988,5,3.496,Conversas por mensagem iniciadas,1,17.48,2026-07-11,2026-07-11,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-11,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,38.18,6204,4005,41,93.121.951,Conversas por mensagem iniciadas,1,38.18,2026-07-11,2026-07-11,
[JUN]_[SN]_Carrossel_Oferta,2026-07-11,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,9.49,1042,764,14,67.785.714,,,,2026-07-11,2026-07-11,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-11,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,18.7,1223,948,2,9.35,,,,2026-07-11,2026-07-11,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-10,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,55.9,5279,3194,31,180.322.581,Conversas por mensagem iniciadas,1,55.9,2026-07-10,2026-07-10,
[JUN]_[SN]_Carrossel_Oferta,2026-07-10,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,14.3,1069,741,11,1.3,,,,2026-07-10,2026-07-10,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-10,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,24.78,1068,832,2,12.39,Conversas por mensagem iniciadas,1,24.78,2026-07-10,2026-07-10,
[JUL]_[N]_Card_Consórcio Day [Copa do Mundo],2026-07-10,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,0,0,0,,,Conversas por mensagem iniciadas,1,0,2026-07-10,2026-07-10,
[JUL]_[N]_Vídeo_Oferta,2026-07-10,not_delivering,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,4.12,354,293,1,4.12,,,,2026-07-10,2026-07-10,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-09,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,29.06,1148,929,2,14.53,Conversas por mensagem iniciadas,2,14.53,2026-07-09,2026-07-09,
[JUN]_[SN]_Carrossel_Oferta,2026-07-09,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,20.2,1421,931,10,02.02,,,,2026-07-09,2026-07-09,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-09,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,65.79,7681,4605,50,1.3158,Conversas por mensagem iniciadas,2,32.895,2026-07-09,2026-07-09,
[JUL]_[N]_Card_Consórcio Day [Copa do Mundo],2026-07-08,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,20.33,2150,1782,8,254.125,Conversas por mensagem iniciadas,1,20.33,2026-07-08,2026-07-08,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-08,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,74.24,6873,4513,44,168.727.273,Conversas por mensagem iniciadas,4,18.56,2026-07-08,2026-07-08,
[JUN]_[SN]_Carrossel_Oferta,2026-07-08,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,26.54,1845,1284,20,1.327,Conversas por mensagem iniciadas,1,26.54,2026-07-08,2026-07-08,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-08,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,34.23,1481,1221,,,,,,2026-07-08,2026-07-08,
[JUL]_[N]_Card_Consórcio Day [Copa do Mundo],2026-07-07,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,32.24,3296,2692,15,214.933.333,Conversas por mensagem iniciadas,2,16.12,2026-07-07,2026-07-07,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-07,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,82.68,8449,5333,43,19.227.907,Conversas por mensagem iniciadas,2,41.34,2026-07-07,2026-07-07,
[JUN]_[SN]_Carrossel_Oferta,2026-07-07,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,29.16,2251,1480,24,1.215,Conversas por mensagem iniciadas,2,14.58,2026-07-07,2026-07-07,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-07,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,42.36,2146,1723,3,14.12,Conversas por mensagem iniciadas,1,42.36,2026-07-07,2026-07-07,
[JUL]_[N]_Card_Consórcio Day [Copa do Mundo],2026-07-06,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,24.35,2409,1860,8,304.375,Conversas por mensagem iniciadas,1,24.35,2026-07-06,2026-07-06,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-06,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,54.69,4237,2483,24,227.875,,,,2026-07-06,2026-07-06,
[JUN]_[SN]_Carrossel_Oferta,2026-07-06,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,24.22,1196,770,16,151.375,,,,2026-07-06,2026-07-06,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-06,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,32.89,1632,1232,5,6.578,Conversas por mensagem iniciadas,1,32.89,2026-07-06,2026-07-06,
[JUN]_[SN]_Carrossel_Oferta,2026-07-05,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,15.94,1361,936,12,132.833.333,Conversas por mensagem iniciadas,2,7.97,2026-07-05,2026-07-05,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-05,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,27.57,1679,1279,6,4.595,Conversas por mensagem iniciadas,1,27.57,2026-07-05,2026-07-05,
[JUL]_[N]_Card_Consórcio Day [Copa do Mundo],2026-07-05,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,23.07,2655,2102,11,209.727.273,Conversas por mensagem iniciadas,1,23.07,2026-07-05,2026-07-05,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-05,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,48.5,5361,3292,18,269.444.444,,,,2026-07-05,2026-07-05,
[JUL]_[N]_Card_Consórcio Day [Copa do Mundo],2026-07-04,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,24.05,2574,2045,17,141.470.588,,,,2026-07-04,2026-07-04,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-04,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,52.48,6044,3898,40,1.312,Conversas por mensagem iniciadas,2,26.24,2026-07-04,2026-07-04,
[JUN]_[SN]_Carrossel_Oferta,2026-07-04,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,11.28,987,683,14,80.571.429,Conversas por mensagem iniciadas,2,5.64,2026-07-04,2026-07-04,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-04,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,31.43,2225,1837,4,7.8575,Conversas por mensagem iniciadas,2,15.715,2026-07-04,2026-07-04,
[JUL]_[N]_Card_Consórcio Day [Copa do Mundo],2026-07-03,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,6.7,691,616,2,3.35,,,,2026-07-03,2026-07-03,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-03,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,50.99,3224,1857,15,339.933.333,,,,2026-07-03,2026-07-03,
[JUN]_[SN]_Carrossel_Oferta,2026-07-03,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,13.51,854,525,12,112.583.333,Conversas por mensagem iniciadas,2,6.755,2026-07-03,2026-07-03,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-03,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,33.24,1783,1400,5,6.648,Conversas por mensagem iniciadas,2,16.62,2026-07-03,2026-07-03,
[JUL]_[N]_Card_Oferta [Chance única] [E: 13.07],2026-07-02,inactive,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,69.26,4751,2781,19,364.526.316,Conversas por mensagem iniciadas,1,69.26,2026-07-02,2026-07-02,
[JUN]_[SN]_Carrossel_Oferta,2026-07-02,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,18.65,1174,769,15,124.333.333,Conversas por mensagem iniciadas,1,18.65,2026-07-02,2026-07-02,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-02,active,campaign,AutoShow Campos Novos [Chevrolet],1141449996287746,19.2,1425,1220,10,1.92,Conversas por mensagem iniciadas,4,4.8,2026-07-02,2026-07-02,
