Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor gasto (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios,Resultados (iniciais)
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-23,active,campaign,AutoShow Lages [Chevrolet],444965579796662,9.18,454,395,4,2.295,Conversas por mensagem iniciadas,1,9.18,2026-08-23,2026-08-23,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-23,active,campaign,AutoShow Lages [Chevrolet],444965579796662,33.1,2204,1286,40,8.275,Conversas por mensagem iniciadas,3,1.103.333.333,2026-08-23,2026-08-23,
[AGO]_[N]_Vídeo_Lages [L.E./V.T.],2026-08-22,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,6.83,462,363,3,227.666.667,,,,2026-08-22,2026-08-22,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-22,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,90.23,6173,3775,60,150.383.333,Conversas por mensagem iniciadas,5,18.046,2026-08-22,2026-08-22,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-22,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,12.34,1175,867,9,137.111.111,Conversas por mensagem iniciadas,1,12.34,2026-08-22,2026-08-22,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-22,active,campaign,AutoShow Lages [Chevrolet],444965579796662,8.26,455,404,1,8.26,Conversas por mensagem iniciadas,1,8.26,2026-08-22,2026-08-22,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-22,active,campaign,AutoShow Lages [Chevrolet],444965579796662,34.1,2566,1567,31,1.1,Conversas por mensagem iniciadas,2,17.05,2026-08-22,2026-08-22,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-21,active,campaign,AutoShow Lages [Chevrolet],444965579796662,10.9,653,531,3,363.333.333,Conversas por mensagem iniciadas,2,5.45,2026-08-21,2026-08-21,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-21,active,campaign,AutoShow Lages [Chevrolet],444965579796662,26.22,1899,1150,25,1.0488,Conversas por mensagem iniciadas,4,6.555,2026-08-21,2026-08-21,
[AGO]_[N]_Vídeo_Lages [L.E./V.T.],2026-08-21,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,13.97,872,605,3,465.666.667,Conversas por mensagem iniciadas,1,13.97,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-21,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,16.04,1256,893,8,2.005,,,,2026-08-21,2026-08-21,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-21,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,85.18,4205,2534,26,327.615.385,Conversas por mensagem iniciadas,5,17.036,2026-08-21,2026-08-21,
[AGO]_[N]_Vídeo_Lages [L.E./V.T.],2026-08-20,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,19,875,597,7,271.428.571,Conversas por mensagem iniciadas,4,4.75,2026-08-20,2026-08-20,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-20,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,74.51,3789,2091,28,266.107.143,Conversas por mensagem iniciadas,1,74.51,2026-08-20,2026-08-20,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-20,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,20.31,1768,1242,11,184.636.364,Conversas por mensagem iniciadas,1,20.31,2026-08-20,2026-08-20,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-20,active,campaign,AutoShow Lages [Chevrolet],444965579796662,8.76,485,414,2,4.38,Conversas por mensagem iniciadas,1,8.76,2026-08-20,2026-08-20,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-20,active,campaign,AutoShow Lages [Chevrolet],444965579796662,38.92,2306,1343,33,117.939.394,Conversas por mensagem iniciadas,2,19.46,2026-08-20,2026-08-20,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-19,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,27.38,1585,1202,8,3.4225,,,,2026-08-19,2026-08-19,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-19,active,campaign,AutoShow Lages [Chevrolet],444965579796662,15.12,658,557,6,2.52,Conversas por mensagem iniciadas,4,3.78,2026-08-19,2026-08-19,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-19,active,campaign,AutoShow Lages [Chevrolet],444965579796662,51.54,3421,1958,59,87.355.932,Conversas por mensagem iniciadas,8,6.4425,2026-08-19,2026-08-19,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-19,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,83.14,4901,2887,43,193.348.837,Conversas por mensagem iniciadas,4,20.785,2026-08-19,2026-08-19,
[AGO]_[N]_Vídeo_Lages [L.E./V.T.],2026-08-19,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,23.06,1000,632,6,384.333.333,Conversas por mensagem iniciadas,2,11.53,2026-08-19,2026-08-19,
[AGO]_[N]_Vídeo_Lages [L.E./V.T.],2026-08-18,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,21.82,677,459,5,4.364,Conversas por mensagem iniciadas,2,10.91,2026-08-18,2026-08-18,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-18,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,108.75,4635,2583,29,3.75,Conversas por mensagem iniciadas,2,54.375,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-18,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,32.42,1732,1260,7,463.142.857,Conversas por mensagem iniciadas,2,16.21,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-18,active,campaign,AutoShow Lages [Chevrolet],444965579796662,18.74,746,650,3,624.666.667,Conversas por mensagem iniciadas,2,9.37,2026-08-18,2026-08-18,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-18,active,campaign,AutoShow Lages [Chevrolet],444965579796662,65.23,3714,2200,57,114.438.596,Conversas por mensagem iniciadas,6,1.087.166.667,2026-08-18,2026-08-18,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-17,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,63.35,3617,1919,9,703.888.889,Conversas por mensagem iniciadas,1,63.35,2026-08-17,2026-08-17,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-17,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,18.54,1460,1014,14,132.428.571,Conversas por mensagem iniciadas,1,18.54,2026-08-17,2026-08-17,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-17,active,campaign,AutoShow Lages [Chevrolet],444965579796662,7.27,267,235,2,3.635,,,,2026-08-17,2026-08-17,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-17,active,campaign,AutoShow Lages [Chevrolet],444965579796662,37.83,2342,1309,35,108.085.714,Conversas por mensagem iniciadas,4,9.4575,2026-08-17,2026-08-17,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-16,active,campaign,AutoShow Lages [Chevrolet],444965579796662,25.93,2406,1416,52,49.865.385,Conversas por mensagem iniciadas,1,25.93,2026-08-16,2026-08-16,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-16,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,12.84,1277,883,9,142.666.667,,,,2026-08-16,2026-08-16,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-16,active,campaign,AutoShow Lages [Chevrolet],444965579796662,7.94,317,284,2,3.97,Conversas por mensagem iniciadas,1,7.94,2026-08-16,2026-08-16,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-15,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,17.58,1359,875,12,1.465,Conversas por mensagem iniciadas,1,17.58,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-15,active,campaign,AutoShow Lages [Chevrolet],444965579796662,7,269,239,2,3.5,Conversas por mensagem iniciadas,1,7,2026-08-15,2026-08-15,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-15,active,campaign,AutoShow Lages [Chevrolet],444965579796662,30.72,2170,1196,39,78.769.231,Conversas por mensagem iniciadas,4,7.68,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-15,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,58.35,6411,4254,44,132.613.636,Conversas por mensagem iniciadas,2,29.175,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-14,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,23.38,1621,1039,16,146.125,Conversas por mensagem iniciadas,2,11.69,2026-08-14,2026-08-14,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-14,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,65.5,5458,3568,46,142.391.304,Conversas por mensagem iniciadas,9,727.777.778,2026-08-14,2026-08-14,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-14,active,campaign,AutoShow Lages [Chevrolet],444965579796662,10.17,492,426,,,,,,2026-08-14,2026-08-14,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-14,active,campaign,AutoShow Lages [Chevrolet],444965579796662,35.94,2368,1294,45,79.866.667,Conversas por mensagem iniciadas,8,4.4925,2026-08-14,2026-08-14,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-13,active,campaign,AutoShow Lages [Chevrolet],444965579796662,39.38,2624,1434,43,91.581.395,Conversas por mensagem iniciadas,6,656.333.333,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-13,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,18.37,1647,979,11,1.67,,,,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-13,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,49.91,5198,3224,33,151.242.424,Conversas por mensagem iniciadas,1,49.91,2026-08-13,2026-08-13,
